id,INFORMAL_GROUP_ID,RECOMMENDED_SCIENTIFIC_NAME,COMMON_NAME,SYNONYM
49672,21,Achnanthes expressa,,
341873,21,Achnanthes flexella,,
341981,21,Achnanthes flexella var. alpestris,,
196993,21,Achnanthes fluviatilis,,
194645,21,Achnanthes fontana,,
210423,21,Achnanthes fugei,,
169730,21,Achnanthes gibberula,,
92398,21,Achnanthes gracillima,,
339102,21,Achnanthes grana,,
341221,21,Achnanthes grischuna,,
194713,21,Achnanthes hallandica,,
240781,21,Achnanthes haynaldii,,
135907,21,Achnanthes haynaldii var. elliptico-lanceolata,,
100267,21,Achnanthes helvetica,,
341826,21,Achnanthes helvetica var. alpina,,
11424,21,Achnanthes hintzii,,
336676,21,Achnanthes holsatica,,
339978,21,Achnanthes holstii,,
246690,21,Achnanthes hungarica,,
74061,21,Achnanthes hyperborea,,
339393,21,Achnanthes impexa,,
66912,21,Achnanthes inflata,,
331550,21,Achnanthes ingratiformis,,
339402,21,Achnanthes joursacense,,
163410,21,Achnanthes kriegeri,,
332181,21,Achnanthes kryophila,,
338264,21,Achnanthes kryophila var. protracta,,
46348,21,Achnanthes laevis,,
341724,21,Achnanthes lanceolata var. bimaculata,,
148605,21,Achnanthes lapidosa,,
331298,21,Achnanthes lapponica,,
12542,21,Achnanthes latissima,,
340931,21,Achnanthes lauenbergiana,,
112346,21,Achnanthes lemmermannii,,
154016,21,Achnanthes lemmermannii var. lineata,,
71393,21,Achnanthes lemmermannii var. obtusa,,
336591,21,Achnanthes lilljeborgei,,
334187,21,Achnanthes linearis fo. curta,,
339463,21,Achnanthes linkei,,
59224,21,Achnanthes lintonensis,,
341550,21,Achnanthes longipes,,
81266,21,Achnanthes lutheri,,
216083,21,Achnanthes maxima,,
103933,21,Achnanthes minima,,
251298,21,Achnanthes minuscula,,
337545,21,Achnanthes modestiformis,,
240801,21,Achnanthes montana,,
70006,21,Achnanthes nodosa,,
150767,21,Achnanthes obliqua,,
176956,21,Achnanthes oblongella,,
121399,21,Achnanthes parvula,,
255168,21,Achnanthes perfida,,
336065,21,Achnanthes pericava,,
338738,21,Achnanthes petersenii,,
84022,21,Achnanthes pinnata,,
103124,21,Achnanthes plana,,
70698,21,Achnanthes ploenensis,,
228930,21,Achnanthes ploenensis var. gessneri,,
242690,21,Achnanthes pseudosuchlandtii,,
336517,21,Achnanthes pseudoswazi,,
70810,21,Achnanthes pseudotanensis,,
157896,21,Achnanthes punctata,,
141815,21,Achnanthes quadratarea,,
183341,21,Achnanthes quadratarea var. fennica,,
256809,21,Achnanthes rechtensis,,
335719,21,Achnanthes ricula,,
116114,21,Achnanthes rostellata,,
241261,21,Achnanthes rupestoides,,
55187,21,Achnanthes rupestris,,
334905,21,Achnanthes saccula,,
193840,21,Achnanthes saxonica,,
243022,21,Achnanthes semiaperta,,
337085,21,Achnanthes silvahercynia,,
167872,21,Achnanthes similis,,
173883,21,Achnanthes sonyda,,
341179,21,Achnanthes stolida,,
342097,21,Achnanthes straubiana,,
152089,21,Achnanthes stroemii,,
40916,21,Achnanthes subsalsa,,
46958,21,Achnanthes subsalsoides,,
341000,21,Achnanthes suchlandtii,,
141061,21,Achnanthes suspecta,,
336515,21,Achnanthes taeniata,,
258581,21,Achnanthes tenuis,,
103235,21,Achnanthes thermalis,,
97235,21,Achnanthes trinodis,,
178484,21,Achnanthes umara,,
334975,21,Achnanthes ziegleri,,
288615,21,Achnanthidiaceae,,
77826,21,Achnanthidium,,
105269,21,Achnanthidium affine,,
288700,21,Achnanthidium biasolettianum,,
341240,21,Achnanthidium eutrophilum,,
115324,21,Achnanthidium exilis,,
7995,21,Achnanthidium kranzii,,
25809,21,Achnanthidium kryophila,,
78032,21,Achnanthidium macrocephalum,,
181228,21,Achnanthidium minutissimum,,
6566,21,Achnanthidium minutissimum var. gracillima,,
287381,21,Achnanthidium minutissimum var. scotica,,
338955,21,Achnanthidium pyrenaicum,,
290190,21,Achnanthidium saprophilum,,
339108,21,Achnanthidium subatomus,,
336465,21,Achnanthidium thermale,,
339673,21,Achnanthidium ventralis,,
250258,5,Acholoe,,
340666,5,Acholoe squamosa,,
51544,53,Achroia,,
31704,53,Achroia grisella,Lesser Wax Moth,
62725,86,Achromadora,,
159099,86,Achromadora micoletzkyi,,
139473,29,Achroomyces,,
233766,29,Achroomyces arrhytidiae,,
219758,29,Achroomyces carpineus,,
19290,29,Achroomyces henricii,,
169757,29,Achroomyces insignis,,
117838,29,Achroomyces lumbricifer,,
47889,29,Achroomyces microsporus,,
204905,29,Achroomyces micrus,,
99603,29,Achroomyces pachysterigmata,,
217056,29,Achroomyces sebaceus,,
285881,75,Achrophyllum,,
30465,75,Achrophyllum dentatum,,
317083,48,Achrysocharoides,,
365941,48,Achrysocharoides atys,,
317610,48,Achrysocharoides butus,,
333792,19,Achtheres,,
338816,19,Achtheres percarum,,
165722,27,Achyranthes,,
197490,27,Achyranthes aspera,Chaff-flower,
118362,63,Achyrolimonia,,
50276,63,Achyrolimonia decemmaculata,,
121900,73,Acicula,,
63875,73,Acicula fusca,Point Snail,
36977,73,Aciculidae,,
244560,63,Acidia,,
244316,63,Acidia cognata,,
199263,19,Acidostoma,,
92998,19,Acidostoma laticorne,,
337469,19,Acidostoma laticornis,,
34385,19,Acidostoma obesum,,
341678,19,Acidostomatidae,,
211254,39,Acidota,,
138278,39,Acidota crenata,,
43317,39,Acidota cruentata,,
39985,39,Acilius,,
124390,39,Acilius canaliculatus,,
149463,39,Acilius sulcatus,,
336841,14,Acinetospora,,
342095,14,Acinetospora crinita,,
335152,14,Acinetosporaceae,,
189958,63,Acinia,,
31963,63,Acinia corniculata,,
191028,10,Acipenser,,
366113,10,Acipenser baerii,,
184217,10,Acipenser gueldenstaedtii,,
207817,10,Acipenser nudiventris,,
366524,10,Acipenser ruthenus,,
95508,10,Acipenser sturio,Common Sturgeon,Sturgeon
73762,10,Acipenseridae,,
196720,10,Acipenseriformes,,
337719,73,Acirsa,,
333661,73,Acirsa borealis,,
331436,73,Acirsa coarctata,,
338584,73,Acirsa sarsii,,
367457,73,Acirsa subdecussata,,
288821,62,Acizzia,,
285723,62,Acizzia uncatoides,Albizia Sucker,
51507,29,Acladium,,
290037,29,Acladium fuscum,,
29052,48,Aclastus,,
199580,48,Aclastus borealis,,
227718,48,Aclastus eugracilis,,
140970,48,Aclastus flavipes,,
213015,48,Aclastus gracilis,,
34320,48,Aclastus micator,,
103475,48,Aclastus minutus,,
98117,48,Aclastus pilosus,,
170959,48,Aclastus solutus,,
166914,48,Aclastus sp.A,,
37033,48,Aclastus sp.B,,
192293,48,Aclastus transversalis,,
39312,53,Acleris,,
196944,53,Acleris abietana,,
27468,53,Acleris aspersana,,
149689,53,Acleris bergmanniana,,
60046,53,Acleris caledoniana,,
193927,53,Acleris comariana,Strawberry Tortrix,
200842,53,Acleris cristana,,
244059,53,Acleris effractana,,
24923,53,Acleris emargana,Notch Wing Tortix,Notch-wing Button
109991,53,Acleris ferrugana,,
87723,53,Acleris ferrugananotana,,
44117,53,Acleris forsskaleana,,
238929,53,Acleris hastiana,,
128769,53,Acleris holmiana,,
257482,53,Acleris hyemana,,
234569,53,Acleris kochiella,,
78228,53,Acleris laterana,,
159151,53,Acleris lateranacomariana,,
162563,53,Acleris lipsiana,,
126153,53,Acleris literana,,
247756,53,Acleris logiana,,
150958,53,Acleris lorquiniana,,
35715,53,Acleris maccana,,
133761,53,Acleris notana,,
53363,53,Acleris permutana,,
129099,53,Acleris rhombana,Rhomboid Tortrix,Rhomboid Button
227145,53,Acleris rufana,,
205754,53,Acleris schalleriana,,
73941,53,Acleris shepherdana,,
84839,53,Acleris sparsana,,
94088,53,Acleris stettinensis,,
9708,53,Acleris umbrana,,
85387,53,Acleris variegana,Garden Rose Tortrix,Garden Rose Button
121826,63,Acletoxenus,,
46285,63,Acletoxenus formosus,,
339499,73,Aclididae,,
166487,73,Aclis,,
50495,73,Aclis ascaris,,
335909,73,Aclis gulsonae,,
252024,73,Aclis minor,,
334900,73,Aclis sarsi,,
341453,73,Aclis walleri,,
171067,48,Aclista,,
8114,48,Aclista acuta,,
181326,48,Aclista alticollis,,
126031,48,Aclista analis,,
61442,48,Aclista angustata,,
131806,48,Aclista bispinosa,,
247619,48,Aclista bitensis,,
43007,48,Aclista cantiana,,
77479,48,Aclista clito,,
155617,48,Aclista dubia,,
177186,48,Aclista elevata,,
212478,48,Aclista filicornis,,
123651,48,Aclista flavicornis,,
91126,48,Aclista folia,,
221456,48,Aclista fusciventris,,
81378,48,Aclista haemorrhoidalis,,
197061,48,Aclista insolita,,
247256,48,Aclista janssoni,,
44154,48,Aclista lineare,,
248168,48,Aclista marshalli,,
237831,48,Aclista microtoma,,
165205,48,Aclista neglecta,,
216502,48,Aclista nigriceps,,
227516,48,Aclista pallida,,
100049,48,Aclista parvula,,
214810,48,Aclista praeclara,,
62326,48,Aclista prolongata,,
108940,48,Aclista rufipers,,
147835,48,Aclista rufopetiolata,,
113792,48,Aclista scutellaris,,
116714,48,Aclista soror,,
123794,48,Aclista striolata,,
79683,48,Aclista subfuscicornis,,
253609,48,Aclista tristis,,
43642,39,Aclypea,,
17348,39,Aclypea opaca,Beet Carrion Beetle,
7107,39,Aclypea undata,,
340596,73,Acmaeidae,,
188291,63,Acnemia,,
238355,63,Acnemia amoena,,
51963,63,Acnemia longipes,,
176291,63,Acnemia nitidicollis,,
334062,73,Acochlidiacea,,
163149,73,Acochlidioidea,,
66934,63,Acodiplosis,,
123563,63,Acodiplosis inulae,,
213614,26,Acoela,,
340681,26,Acoelomorpha,,
341792,5,Acoetidae,,
48603,48,Acolobus,,
199465,48,Acolobus albimanus,,
258672,48,Acolobus sericeus,,
231358,62,Acompocoris,,
54103,62,Acompocoris alpinus,,
213721,62,Acompocoris pygmaeus,,
135806,53,Acompsia,,
53148,53,Acompsia cinerella,,
125100,53,Acompsia schmidtiellus,,
168547,29,Acompsomyces,,
182174,29,Acompsomyces stenichni,,
215000,62,Acompus,,
119439,62,Acompus pallipes,,
242159,62,Acompus rufipes,,
96094,48,Aconias,,
52741,48,Aconias tarsatus,,
230979,27,Aconitum,,
53263,27,Aconitum angustifolium,,
177322,27,Aconitum carmichaelii,,
87592,27,Aconitum lycoctonum,Wolf's-bane,
123765,27,Aconitum lycoctonum ssp. vulparia,,
9010,27,Aconitum napellus,Monk's-hood,
285499,27,Aconitum napellus,,
120007,27,Aconitum napellus ssp. firmum,,
194393,27,Aconitum napellus ssp. napellus,,
255012,27,Aconitum napellus ssp. vulgare,,
189495,27,Aconitum napellus x variegatum = A. x cammarum,Hybrid Monk's-hood,
223665,27,Aconitum variegatum,,
153914,53,Acontia,,
139964,53,Acontia aprica,Nun,
150612,53,Acontia lucida,Pale Shoulder,
208816,53,Acontia nitidula,Brixton Beauty,
334658,16,Acontiaria,,
247309,19,Acontiophorus,,
236728,19,Acontiophorus armatus,,
332654,19,Acontiophorus scutatus,,
290299,27,Acoraceae,,
289211,27,Acorales,,
30990,27,Acorus,,
215753,27,Acorus calamus,Sweet-flag,
135001,27,Acorus gramineus,Slender Sweet-flag,
203530,53,Acosmetia,,
75900,53,Acosmetia caliginosa,Reddish Buff,
340564,26,Acotylea,,
225063,89,Acrasiaceae,,
291472,89,Acrasida,,
188582,89,Acrasis,,
209279,89,Acrasis rosea,,
97715,29,Acremoniella,,
212166,29,Acremoniella atra,,
175582,29,Acremoniella velata,,
239981,29,Acremonium,,
29415,29,Acremonium alternatum,,
182584,29,Acremonium apii,,
61178,29,Acremonium aranearum,,
13352,29,Acremonium bacillisporum,,
108309,29,Acremonium bactrocephalum,,
230516,29,Acremonium chrysogenum,,
51822,29,Acremonium curvulum,,
5704,29,Acremonium furcatum,,
163134,29,Acremonium fusidioides,,
195723,29,Acremonium hyalinulum,,
58779,29,Acremonium implicatum,,
96043,29,Acremonium kiliense,,
210807,29,Acremonium lichenicola,,
111060,29,Acremonium ochraceum,,
35157,29,Acremonium pedatum,,
228515,29,Acremonium persicinum,,
131363,29,Acremonium polychromum,,
181127,29,Acremonium psammosporum,,
175331,29,Acremonium recifei,,
191222,29,Acremonium restrictum,,
90286,29,Acremonium rhabdosporum,,
197823,29,Acremonium roseolum,,
219451,29,Acremonium rutilum,,
234466,29,Acremonium sclerotigenum,,
181701,29,Acremonium sordidulum,,
163041,29,Acremonium spicatum,,
141438,29,Acremonium strictum,,
90321,29,Acremonium tenuipes,,
239257,29,Acremonium typhinum,,
67458,29,Acremonium typhinum var. bulliforme,,
125641,29,Acremonium typhinum var. fasciculatum,,
184650,29,Acremonium typhinum var. typhinum,,
218965,29,Acremonium zonatum,,
341235,19,Acrenhydrosoma,,
333947,19,Acrenhydrosoma perplexum,,
231014,63,Acricotopus,,
139264,63,Acricotopus lucens,,
73368,54,Acrididae,,
286178,9,Acridotheres,,
288231,9,Acridotheres burmannicus,Vinous-breasted Starling,
157791,9,Acridotheres cristatellus,Crested Myna,
287337,9,Acridotheres ginginianus,Bank Myna,
287882,9,Acridotheres tristis,Common Myna,
334819,73,Acrilloscala,,
367225,73,Acrilloscala lamyi,,
110283,39,Acritus,,
94224,39,Acritus homoeopathicus,,
130971,39,Acritus nigricornis,,
22462,53,Acrobasis,,
55626,53,Acrobasis consociella,,
118372,53,Acrobasis repandana,,
230110,53,Acrobasis tumidana,,
153824,86,Acrobeles,,
12046,86,Acrobeles ciliatus,,
182200,86,Acrobeloides,,
184483,86,Acrobeloides nanus,,
13554,86,Acrobeloides tricornis,,
219576,86,Acrobelophis,,
214977,86,Acrobelophis soosi,,
240037,68,Acrobolbaceae,,
245386,68,Acrobolbus,,
141736,68,Acrobolbus wilsonii,Wilson's Pouchwort,
289539,96,Acrobothriidae,,
317416,9,Acrocephalidae,,
40475,9,Acrocephalus,,
238637,9,Acrocephalus agricola,Paddyfield Warbler,
142936,9,Acrocephalus arundinaceus,Great Reed Warbler,
224615,9,Acrocephalus arundinaceus ssp. arundinaceus,,
113126,9,Acrocephalus dumetorum,Blyth's Reed Warbler,
366765,9,Acrocephalus melanopogon,Moustached Warbler,
126006,9,Acrocephalus paludicola,Aquatic Warbler,
111004,9,Acrocephalus palustris,Marsh Warbler,
202048,9,Acrocephalus schoenobaenus,Sedge Warbler,
248997,9,Acrocephalus scirpaceus,Reed Warbler,Eurasian Reed Warbler
171462,9,Acrocephalus scirpaceus ssp. scirpaceus,,
142886,63,Acrocera,,
204454,63,Acrocera orbiculus,Top-horned Hunchback,
53255,53,Acrocercops,,
164301,53,Acrocercops brongniardella,,
83812,53,Acrocercops hofmanniella,,
208671,63,Acroceridae,,
253791,3,Acrochaete,,
333196,3,Acrochaete geniculata,,
113157,3,Acrochaete heteroclada,,
224792,3,Acrochaete operculata,,
332090,3,Acrochaetiaceae,,
341941,3,Acrochaetium,,
337881,3,Acrochaetium alariae,,
331214,3,Acrochaetium attenuatum,,
341766,3,Acrochaetium battersianum,,
334222,3,Acrochaetium brebneri,,
338310,3,Acrochaetium catenulatum,,
242358,3,Acrochaetium chylocladiae,,
336453,3,Acrochaetium corymbiferum,,
339340,3,Acrochaetium densum,,
154538,3,Acrochaetium efflorescens,,
339882,3,Acrochaetium endozoicum,,
337415,3,Acrochaetium gynandrum,,
335820,3,Acrochaetium humile,,
334025,3,Acrochaetium immersum,,
339610,3,Acrochaetium irregularis,,
340398,3,Acrochaetium kuckuckianum,,
336511,3,Acrochaetium lanuginosum,,
334246,3,Acrochaetium leptonema,,
333003,3,Acrochaetium lorrain-smithiae,,
338123,3,Acrochaetium maluinum,,
333321,3,Acrochaetium microfilum,,
335130,3,Acrochaetium microscopicum,,
338139,3,Acrochaetium minimum,,
336832,3,Acrochaetium moniliforme,,
221016,3,Acrochaetium nemalii,,
333640,3,Acrochaetium parvulum,,
337012,3,Acrochaetium pulvereum,,
337070,3,Acrochaetium rosulatum,,
341548,3,Acrochaetium sanctae-mariae,,
334744,3,Acrochaetium savianum,,
341939,3,Acrochaetium scapae,,
340236,3,Acrochaetium secundatum,,
338865,3,Acrochaetium seiriolanum,,
338356,3,Acrochaetium sparsum,,
331904,3,Acrochaetium stilophorae,,
338858,3,Acrochaetium subtilissimum,,
172195,3,Acrochaetium trifilum,,
338808,3,Acrochaetium unifilum,,
338052,3,Acrochaetium virgatulum,,
338104,5,Acrocirridae,,
341693,5,Acrocirrus,,
14646,5,Acrocirrus frontifilis,,
66128,53,Acroclita,,
27754,53,Acroclita subsequana,,
286192,22,Acrocnida,,
239204,22,Acrocnida brachiata,,
47853,29,Acroconidiella,,
168779,29,Acroconidiella tropaeoli,,
213135,67,Acrocordia,,
81896,67,Acrocordia cavata,,
159772,67,Acrocordia conoidea,,
202869,67,Acrocordia gemmata,,
195171,67,Acrocordia macrospora,,
116822,67,Acrocordia salweyi,,
317705,67,Acrocordia subglobosa,,
74278,48,Acrocormus,,
241664,48,Acrocormus semifasciatus,,
251711,48,Acrodactyla,,
48502,48,Acrodactyla degener,,
215317,48,Acrodactyla madida,,
49001,48,Acrodactyla quadrisculpta,,
175370,29,Acrodictyopsis,,
115590,29,Acrodictyopsis lauri,,
240253,29,Acrodontium,,
163445,29,Acrodontium echinulatum,,
110171,29,Acrodontium intermissum,,
29154,1,Acrogalumna,,
15280,1,Acrogalumna longipluma,,
217137,29,Acrogenospora,,
113740,29,Acrogenospora sphaerocephala,,
214067,53,Acrolepia,,
87583,53,Acrolepia autumnitella,,
196026,53,Acrolepiopsis,,
218954,53,Acrolepiopsis assectella,Leek Moth,
41429,53,Acrolepiopsis betulella,,
39653,53,Acrolepiopsis marcidella,,
64189,39,Acrolocha,,
67939,39,Acrolocha minuta,,
199551,39,Acrolocha sulcula,,
254981,73,Acroloxidae,,
333923,73,Acroloxoidea,,
337757,73,Acroloxus,,
257728,73,Acroloxus lacustris,Lake Limpet,
52236,48,Acrolyta,,
253834,48,Acrolyta flagellator,,
130944,48,Acrolyta marginata,,
239048,48,Acrolyta nens,,
131717,48,Acrolyta okadai,,
9475,48,Acrolyta pseudonens,,
29517,48,Acrolyta rufocincta,,
95011,48,Acrolyta semistrigosa,,
132683,63,Acrometopia,,
24042,63,Acrometopia wahlbergi,,
85824,53,Acronicta,,
54641,53,Acronicta aceris,Sycamore,
197780,53,Acronicta alni,Alder Moth,
111617,53,Acronicta auricoma,Scarce Dagger,
119151,53,Acronicta cuspis,Large Dagger,
68091,53,Acronicta euphorbiae,Sweet Gale Moth,
165075,53,Acronicta euphorbiae ssp. euphorbiae,,
37264,53,Acronicta euphorbiae ssp. myricae,,
115977,53,Acronicta leporina,Miller,
238755,53,Acronicta megacephala,Poplar Grey,
230690,53,Acronicta megacephala ab. nigra,,
9850,53,Acronicta menyanthidis,Light Knot Grass,Light Knotgrass
90589,53,Acronicta menyanthidis ssp. menyanthidis,,
235199,53,Acronicta menyanthidis ssp. scotica,,
185694,53,Acronicta psi,Grey Dagger,
209123,53,Acronicta psitridens,GreyDark Dagger,
228017,53,Acronicta rumicis,Knot Grass,Knotgrass
253867,53,Acronicta strigosa,Marsh Dagger,
246434,53,Acronicta tridens,Dark Dagger,
87984,19,Acroperus,,
112248,19,Acroperus angustatus,,
229394,19,Acroperus harpae,,
246977,29,Acrophialophora,,
230814,29,Acrophialophora fusispora,,
161868,29,Acrophialophora levis,,
127403,48,Acropiesta,,
189010,48,Acropiesta flavipes,,
163724,48,Acropiesta flaviventris,,
110424,48,Acropiesta rufiventris,,
130045,48,Acropiesta sciarivora,,
99887,48,Acropimpla,,
123883,48,Acropimpla didyma,,
199208,63,Acropsilus,,
218168,63,Acropsilus niger,,
199535,48,Acroricnus,,
169038,48,Acroricnus stylator,,
49476,63,Acrosathe,,
50005,63,Acrosathe annulata,Coastal Silver-stiletto,
331632,3,Acrosiphonia,,
341957,3,Acrosiphonia arcta,,
333730,3,Acrosiphonia sonderi,,
332910,3,Acrosiphonia spinescens,,
339874,3,Acrosorium,,
340232,3,Acrosorium ciliolatum,,
15991,3,Acrosorium reptans,,
222378,29,Acrospeira,,
202601,29,Acrospeira mirabilis,,
154701,29,Acrospermaceae,,
87123,29,Acrospermales,,
58851,29,Acrospermum,,
187561,29,Acrospermum compressum,,
107244,29,Acrospermum graminum,,
258594,29,Acrospermum pallidulum,,
291406,29,Acrostalagmus,,
24151,29,Acrostalagmus albus,,
144917,29,Acrostalagmus galeoides,,
258582,29,Acrostalagmus luteoalbus,,
135905,86,Acrostichus,,
150091,86,Acrostichus gracilis,,
14894,86,Acrostichus minor,,
334044,3,Acrosymphytaceae,,
331809,3,Acrosymphytales,,
220346,29,Acrothecium,,
198881,29,Acrothecium delicatulum,,
185437,29,Acrothecium scopulae,,
333221,19,Acrothoracica,,
214700,14,Acrothrix,,
336954,14,Acrothrix gracilis,,
340572,14,Acrothrix neglecta,,
26314,48,Acrotomus,,
155157,48,Acrotomus lucidulus,,
253127,48,Acrotomus succinctus,,
139860,39,Acrotona,,
67880,39,Acrotona aterrima,,
180486,39,Acrotona benicki,,
161763,39,Acrotona exigua,,
237681,39,Acrotona muscorum,,
147006,39,Acrotona obfuscata,,
108234,39,Acrotona parens,,
107101,39,Acrotona parvula,,
59313,39,Acrotona pseudotenera,,
63592,39,Acrotona pygmaea,,
11239,39,Acrotona sylvicola,,
245874,39,Acrotona troglodytes,,
245331,39,Acrotrichis,,
72491,39,Acrotrichis arnoldi,,
32981,39,Acrotrichis atomaria,,
142136,39,Acrotrichis brevipennis,,
36508,39,Acrotrichis cephalotes,,
253018,39,Acrotrichis cognata,,
83131,39,Acrotrichis danica,,
181160,39,Acrotrichis dispar,,
210021,39,Acrotrichis fascicularis,,
258165,39,Acrotrichis henrici,,
102356,39,Acrotrichis insularis,,
123186,39,Acrotrichis intermedia,,
220985,39,Acrotrichis josephi,,
76458,39,Acrotrichis lucidula,,
223879,39,Acrotrichis montandonii,,
59738,39,Acrotrichis norvegica,,
111622,39,Acrotrichis parva,,
226819,39,Acrotrichis pumila,,
174664,39,Acrotrichis rosskotheni,,
65319,39,Acrotrichis rugulosa,,
178755,39,Acrotrichis sericans,,
199870,39,Acrotrichis silvatica,,
111357,39,Acrotrichis sitkaensis,,
157731,39,Acrotrichis strandi,,
114846,39,Acrotrichis thoracica,,
226982,39,Acrotrichis grandicollis,,
101604,39,Acrotrichis sanctaehelenae,,
10468,39,Acrotrichis guerini,,
100071,39,Acrotrichis guerinii,,
212533,39,Acrulia,,
75145,39,Acrulia inflata,,
213623,27,Actaea,,
219889,27,Actaea erythrocarpa,,
122501,27,Actaea spicata,Baneberry,Herb Christopher
73867,53,Actebia,,
192558,53,Actebia fennica,Eversmann's Rustic,
185129,53,Actebia praecox,Portland Moth,
54570,39,Actenicerus,,
132243,39,Actenicerus sjaelandicus,Marsh Click Beetle,
30723,63,Actenoptera,,
35835,63,Actenoptera hilarella,,
60545,73,Acteon,,
