"search_code","id"
"NBNSYS0200003888",47277
"NHMSYS0020824882",285603
"NHMSYS0020784745",288206
"NHMSYS0000521158",195551
"NHMSYS0000504509",137335
"NBNSYS0000187815",11468
"NBNSYS0000187816",163696
"NBNSYS0000187817",117413
"NBNSYS0000187818",185172
"NBNSYS0000187819",119654
"NHMSYS0021060161",334832
"NHMSYS0021060162",335093
"NHMSYS0020930904",366439
"NBNSYS0100016204",367008
"NHMSYS0020703504",230247
"NHMSYS0020703505",156040
"NBNSYS0000188551",162683
"NHMSYS0021054625",341985
"NHMSYS0021054626",340707
"NHMSYS0020461081",55855
"NHMSYS0021054628",332042
"NBNSYS0000187828",31954
"NBNSYS0000178379",231812
"NBNSYS0000040773",188572
"NHMSYS0021054629",367361
"NHMSYS0021054630",334520
"NBNSYS0000178380",139788
"JNCCMNCR00000382",42040
"NHMSYS0021054631",336856
"NHMSYS0021005509",317760
"NHMSYS0021054632",366986
"NHMSYS0021054633",333519
"JNCCMNCR00000239",146378
"NHMSYS0021054634",366752
"NHMSYS0021054615",338752
"NHMSYS0021054614",338090
"NHMSYS0000521163",56343
"NBNSYS0000005724",26039
"NHMSYS0001720384",190694
"NBNSYS0000024271",168806
"NHMSYS0000544767",163247
"NHMSYS0000544768",96082
"NHMSYS0001720385",147465
"NHMSYS0001720386",93721
"NHMSYS0000901832",140290
"NHMSYS0000901833",134253
"NHMSYS0000901835",172337
"NBNSYS0000031122",171139
"NHMSYS0000464439",191029
"NHMSYS0000464440",47568
"NBNSYS0000161159",183691
"NHMSYS0000515886",171357
"NHMSYS0000504513",106967
"NHMSYS0000504514",204311
"NHMSYS0020784146",287289
"NHMSYS0000504515",26762
"NHMSYS0021057170",339560
"NBNSYS0000178382",74784
"NHMSYS0000464444",36246
"NHMSYS0000464447",20627
"NHMSYS0100003112",247565
"NHMSYS0020110592",59511
"NHMSYS0021123585",366722
"NBNSYS0000004208",240341
"NBNSYS0000162100",162204
"NBNSYS0000004209",164239
"NHMSYS0020704660",44852
"NBNSYS0000004977",235751
"NBNSYS0000005490",22347
"NHMSYS0021054350",335639
"NHMSYS0021054351",341538
"NHMSYS0021054352",337634
"NBNSYS0000187832",78766
"NBNSYS0000178386",48085
"NHMSYS0021054346",331870
"NBNSYS0000178388",169207
"NBNSYS0000178389",253894
"NHMSYS0020930905",317159
"NBNSYS0100016207",316961
"NHMSYS0000901838",35385
"NHMSYS0000901839",22076
"NHMSYS0000901840",53401
"NHMSYS0020309892",193438
"NHMSYS0020309894",148761
"NHMSYS0020309895",84532
"NHMSYS0020706544",177167
"NBNSYS0000009068",233518
"NBNSYS0000009067",70907
"NBNSYS0000138446",142292
"NBNSYS0000007945",148264
"NHMSYS0001499693",183508
"BMSSYS0000018528",45037
"NBNSYS0000016648",112775
"NHMSYS0001499695",134069
"NHMSYS0000464449",42244
"NBNSYS0200003303",135213
"NHMSYS0020420530",129701
"NHMSYS0000504517",90274
"BMSSYS0000018531",256967
"BMSSYS0000018532",172095
"NHMSYS0001499699",217326
"NBNSYS0000018098",223185
"NHMSYS0001499700",85875
"NBNSYS0000157997",221487
"NHMSYS0001499701",160365
"BMSSYS0000018536",82131
"NHMSYS0021057514",331381
"NBNSYS0000178391",124111
"NBNSYS0000178392",199337
"NHMSYS0021049785",333997
"NHMSYS0021049786",336987
"NHMSYS0020704022",232783
"NHMSYS0021049787",339379
"BMSSYS0000018539",172573
"BMSSYS0000018540",109366
"NHMSYS0001499703",242369
"NHMSYS0020420531",244276
"MM0001Z100B1FMS1",245256
"NBNSYS0000161161",176397
"NHMSYS0021055225",340504
"NBNSYS0000187840",200203
"NBNSYS0000187841",185609
"NBNSYS0000187842",121324
"NBNSYS0000187843",30696
"NHMSYS0021053927",338565
"NHMSYS0000464450",118793
"NBNSYS0200003304",92625
"NBNSYS0200003305",180925
"NHMSYS0021053930",335161
"NHMSYS0021053931",341589
"NHMSYS0021053932",341424
"BMSSYS0000018543",153412
"BMSSYS0000018544",196497
"NHMSYS0020536239",22270
"NHMSYS0020706545",109478
"NBNSYS0000008754",16862
"NBNSYS0000008755",256974
"NHMSYS0021055961",333203
"NHMSYS0021055962",339767
"NHMSYS0000530665",83781
"NHMSYS0000530666",227886
"NHMSYS0021003969",317013
"BMSSYS0000018545",212697
"NHMSYS0021051676",336928
"NHMSYS0021051677",340710
"NHMSYS0021051678",331263
"NHMSYS0021051679",334131
"BMSSYS0000018559",108041
"BMSSYS0000018560",224808
"BMSSYS0000018562",36562
"NHMSYS0000544770",151893
"NHMSYS0000544771",168203
"NHMSYS0000464453",246834
"NBNSYS0000034363",228676
"NBNSYS0500000413",367461
"NHMSYS0000464454",233077
"NHMSYS0001754475",33281
"NBNSYS0000003127",252957
"NHMSYS0019998085",226812
"NHMSYS0000464455",62274
"NHMSYS0001754450",18313
"NBNSYS0000034026",252950
"NHMSYS0019998086",139148
"NHMSYS0000464461",202639
"NHMSYS0000464462",163935
"NHMSYS0001499724",171791
"NHMSYS0001499725",8716
"NHMSYS0001499726",221377
"NBNSYS0000022132",50757
"NHMSYS0001499728",55256
"NHMSYS0001499729",113464
"NHMSYS0001499730",30355
"NBNSYS0000022129",187284
"NHMSYS0001499731",255437
"NHMSYS0001499734",171901
"NHMSYS0001499736",221338
"NHMSYS0001499737",192210
"NHMSYS0001499740",91180
"NHMSYS0001499741",197494
"BMSSYS0000018568",65350
"BMSSYS0000018569",36944
"BMSSYS0000018570",159178
"NHMSYS0001720389",106350
"NHMSYS0001720390",32287
"NHMSYS0001720391",126254
"NBNSYS0000024370",230697
"NHMSYS0021058779",336843
"NHMSYS0021058768",333621
"NHMSYS0000568370",230194
"NHMSYS0021058781",336059
"NBNSYS0000187851",32387
"NBNSYS0000187852",222404
"NHMSYS0000521168",34811
"NBNSYS0100005831",231441
"NBNSYS0000005755",219121
"NHMSYS0020153625",90367
"NHMSYS0020704757",18559
"NHMSYS0020109274",46898
"NHMSYS0020153626",56605
"NHMSYS0020234075",225743
"NHMSYS0020498933",8285
"NHMSYS0021013638",338471
"NHMSYS0021013644",337444
"NHMSYS0021057205",339232
"NHMSYS0021057206",340365
"NBNSYS0000187855",71245
"NHMSYS0020752484",287441
"NBNSYS0000187857",155710
"NBNSYS0000187858",247170
"NHMSYS0000341868",243825
"NHMSYS0000341869",254009
"NHMSYS0000310760",86386
"NBNSYS0000036687",48601
"NHMSYS0000310761",77890
"NHMSYS0000310762",27934
"NHMSYS0000310763",124213
"NHMSYS0020959463",290426
"NHMSYS0021054904",336299
"NHMSYS0021054905",366544
"NHMSYS0021054906",366500
"NBNSYS0000178397",217057
"NHMSYS0020706920",289496
"NHMSYS0000067803",287362
"NHMSYS0000067804",289469
"NHMSYS0000521173",115766
"NHMSYS0000504525",141654
"NHMSYS0000504526",87503
"NHMSYS0000544772",62749
"NHMSYS0000544773",243916
"NHMSYS0021054954",334330
"NHMSYS0021054955",367226
"NHMSYS0021054953",333887
"NHMSYS0000521178",94910
"NHMSYS0000504528",131033
"NHMSYS0000504529",39427
"NHMSYS0000504530",108119
"NHMSYS0000504531",92319
"NHMSYS0000504532",223010
"NHMSYS0000504824",206630
"NHMSYS0000504535",200165
"NHMSYS0000504537",39597
"NHMSYS0000504538",60108
"NHMSYS0000504539",95249
"NHMSYS0000504540",110132
"NHMSYS0000504541",94356
"NHMSYS0000079482",167017
"NBNSYS0100005835",32221
"NBNSYS0100005836",150511
"NBNSYS0000161168",179979
"NHMSYS0000521183",82710
"NHMSYS0000504546",27144
"NBNSYS0000161169",252746
"NHMSYS0020309897",207144
"NHMSYS0020309899",232826
"NHMSYS0020309900",212548
"NHMSYS0020309901",162929
"NHMSYS0020309903",240357
"NHMSYS0020309905",182532
"NHMSYS0020309907",89187
"NHMSYS0020930524",288762
"NHMSYS0020738393",165117
"NHMSYS0021109809",366018
"NHMSYS0021121715",366832
"NHMSYS0021108926",340099
"NHMSYS0021108932",336860
"NHMSYS0020704839",137839
"NBNSYS0000008389",79161
"NBNSYS0000008390",163035
"NBNSYS0000008391",9956
"NBNSYS0000008392",50818
"NBNSYS0000008393",145218
"NBNSYS0000008394",117687
"NBNSYS0000008395",185250
"NBNSYS0000008396",22441
"NHMSYS0001720392",26521
"NBNSYS0000024070",223399
"NHMSYS0000876756",226542
"NHMSYS0000876757",151017
"NHMSYS0000876758",105018
"NBNSYS0000161171",150851
"NHMSYS0020703506",35350
"NBNSYS0100016214",366655
"NHMSYS0020703507",153906
"NHMSYS0020703508",207792
"NHMSYS0001720393",95140
"NBNSYS0000024339",180062
"NBNSYS0000037309",5608
"NBNSYS0000008019",84297
"NBNSYS0000007988",251305
"NBNSYS0000008018",168456
"NBNSYS0000008020",176967
"NBNSYS0000007989",86507
"NBNSYS0000008032",241465
"NBNSYS0000158023",228704
"NBNSYS0000008033",36521
"NBNSYS0000008022",218201
"NBNSYS0000008011",42556
"NBNSYS0000008042",216229
"NBNSYS0000007990",216456
"NBNSYS0000007991",136481
"NBNSYS0000008023",85268
"NBNSYS0100017110",177592
"NBNSYS0000007992",162081
"NBNSYS0000008014",26955
"NBNSYS0000008046",5379
"NBNSYS0000008004",213473
"NBNSYS0000008021",176316
"NBNSYS0000008034",199390
"NBNSYS0000007993",75888
"NBNSYS0000008024",97104
"NBNSYS0000008043",154241
"NBNSYS0000008025",39078
"NBNSYS0100005837",224424
"NBNSYS0000008030",252130
"NBNSYS0100005838",234417
"NBNSYS0000008044",63380
"NBNSYS0000008031",215395
"NBNSYS0000008015",171376
"NBNSYS0000008036",129595
"NBNSYS0000037332",56954
"NBNSYS0000008007",73222
"NBNSYS0000008029",94288
"NBNSYS0000008016",36861
"NBNSYS0000007995",160854
"NBNSYS0000008040",142791
"NBNSYS0000008002",64285
"NBNSYS0000007996",40941
"NBNSYS0000008041",79358
"NBNSYS0000008026",173514
"NBNSYS0100005839",11480
"NBNSYS0000008037",114724
"NBNSYS0000008008",6711
"NBNSYS0000007997",196215
"NBNSYS0000008012",147691
"NBNSYS0000008017",14349
"NBNSYS0000008027",136249
"NBNSYS0000007998",17965
"NBNSYS0000008013",189286
"NBNSYS0000007999",106372
"NBNSYS0000008000",229920
"NBNSYS0000158038",101645
"NBNSYS0100005841",243972
"NBNSYS0000008001",197540
"NBNSYS0000008003",152872
"NBNSYS0000008010",43181
"NBNSYS0000007986",67707
"NBNSYS0000008009",126879
"NBNSYS0000008028",37216
"NBNSYS0000008045",107726
"NBNSYS0000007987",159738
"NBNSYS0000037145",256487
"NHMSYS0021050035",339998
"NBNSYS0000187863",222242
"NHMSYS0021050036",338243
"NHMSYS0001593909",7254
"NHMSYS0021052161",340010
"NBNSYS0000187866",130738
"NBNSYS0000187867",244997
"NBNSYS0000187868",153745
"NHMSYS0021052162",331258
"NHMSYS0021052163",335249
"NBNSYS0000187871",245420
"NHMSYS0021052164",334298
"NHMSYS0021052165",335507
"NBNSYS0000178398",21794
"NHMSYS0021052167",338979
"NBNSYS0000178399",65776
"NHMSYS0021052168",335417
"NHMSYS0021052169",335065
"NHMSYS0021052170",334659
"NBNSYS0000187877",95513
"NBNSYS0000187878",157181
"NHMSYS0021052172",336272
"NHMSYS0021052173",340097
"NBNSYS0000187881",240174
"NHMSYS0021052174",336270
"NHMSYS0021052175",332804
"NHMSYS0000338795",47983
"NHMSYS0021052176",340850
"NHMSYS0000521188",13481
"NHMSYS0000504548",62021
"NHMSYS0000504549",96961
"NBNSYS0000161172",60787
"NHMSYS0020706546",9889
"NBNSYS0000009056",43866
"NBNSYS0000009055",178155
"BMSSYS0000018577",70791
"BMSSYS0000018578",127200
"NHMSYS0020930525",290937
"NHMSYS0020925952",289126
"NHMSYS0021059528",337931
"NBNSYS0000187887",141726
"NHMSYS0000568373",112817
"NHMSYS0021059531",339118
"NHMSYS0021059533",342011
"NBNSYS0000187888",169301
"NBNSYS0000187889",103960
"NBNSYS0000187890",102442
"NHMSYS0021055986",331732
"NBNSYS0000138475",28902
"NBNSYS0000030264",129963
"NHMSYS0020706547",186863
"NBNSYS0000009003",121375
"NBNSYS0000187892",90594
"NHMSYS0021049936",337122
"NHMSYS0021049937",339397
"NHMSYS0020305171",209830
"NHMSYS0020305172",92551
"NHMSYS0000068308",159494
"NHMSYS0020706315",76144
"NHMSYS0000068815",110530
"NBNSYS0000187893",8844
"NBNSYS0000178404",122240
"NHMSYS0021055223",338298
"NBNSYS0000187895",145092
"NBNSYS0000187896",68319
"NHMSYS0021055898",341916
"NHMSYS0000464467",24488
"NHMSYS0000464469",38018
"NHMSYS0020824577",286007
"NHMSYS0021057813",337452
"NHMSYS0021057814",334854
"NHMSYS0000079484",226233
"NBNSYS0100005842",191056
"NHMSYS0020936303",365909
"NHMSYS0020936297",366897
"NHMSYS0000464470",239429
"NHMSYS0000464471",142604
"NHMSYS0000464472",233602
"NHMSYS0000464473",82487
"NHMSYS0021058960",333882
"NHMSYS0000464474",100040
"NBNSYS0000039876",27847
"NHMSYS0000464477",83083
"NHMSYS0021059040",337402
"NHMSYS0000464482",26296
"BMSSYS0000018586",245078
"BMSSYS0000018587",220843
"BMSSYS0000018588",39522
"BMSSYS0000018589",145049
"NHMSYS0001499756",85025
"NHMSYS0001499758",93990
"NHMSYS0000607235",71492
"NHMSYS0000607236",253921
"NHMSYS0001695378",234001
"NHMSYS0000607237",134423
"NHMSYS0000607238",122747
"NHMSYS0000607239",140651
"NHMSYS0001695382",208390
"NHMSYS0000607240",207983
"NHMSYS0001499759",144508
"NBNSYS0000016650",237558
"NBNSYS0000016651",145563
"NHMSYS0001499760",120516
"NHMSYS0001499762",96349
"NHMSYS0020000046",28339
"BMSSYS0000018591",50388
"NBNSYS0000021248",26284
"BMSSYS0000018592",220323
"NBNSYS0000021249",86972
"NHMSYS0001499764",10338
"NHMSYS0001499766",59946
"NHMSYS0001499767",117157
"NHMSYS0001499768",99550
"NHMSYS0001499784",193568
"NHMSYS0001499785",164234
"BMSSYS0000018597",247838
"NHMSYS0001499786",14324
"NHMSYS0001499787",174748
"NHMSYS0001499788",55113
"NHMSYS0001499790",82800
"NHMSYS0001499791",180253
"NHMSYS0001499796",235430
"BMSSYS0000018608",104404
"NHMSYS0020536241",184880
"BMSSYS0000018610",196278
"NHMSYS0001499797",116459
"BMSSYS0000018615",288256
"NBNSYS0000021260",88559
"BMSSYS0000018616",209217
"BMSSYS0000018618",193743
"BMSSYS0000018619",31120
"NBNSYS0000021262",100900
"NBNSYS0000021263",53796
"NHMSYS0001499807",234261
"NBNSYS0000021265",204854
"NHMSYS0001499809",238853
"NBNSYS0000021268",166397
"BMSSYS0000018627",7477
"NBNSYS0000021269",140397
"NHMSYS0001499812",166219
"NHMSYS0001499813",89547
"NBNSYS0000021270",231842
"NBNSYS0000158077",144999
"NHMSYS0001499815",40636
"NHMSYS0001499816",216026
"BMSSYS0000018632",140344
"BMSSYS0000018636",159748
"NHMSYS0001499817",161012
"NHMSYS0001499829",24642
"NBNSYS0000021280",194364
"BMSSYS0000018640",214439
"NHMSYS0001499832",197579
"NBNSYS0000021282",217027
"NHMSYS0000310764",49619
"NBNSYS0000158083",75239
"NHMSYS0020705463",158469
"NBNSYS0000032596",8062
"NHMSYS0020153629",203755
"NBNSYS0000025549",18831
"NBNSYS0000025550",154354
"NBNSYS0100000597",53274
"NHMSYS0020930526",287246
"NHMSYS0020770717",134892
"NHMSYS0000868563",40409
"NHMSYS0000868564",54107
"NBNSYS0100000606",200085
"NBNSYS0100000610",96572
"NHMSYS0021049100",338466
"NBNSYS0000178405",87713
"NHMSYS0021049102",341252
"NHMSYS0021049103",340318
"NHMSYS0021049104",334755
"NHMSYS0021049105",338203
"NHMSYS0021049107",341278
"NBNSYS0000187901",111479
"NBNSYS0000187902",35275
"NHMSYS0021049109",333847
"NHMSYS0021049110",338059
"NBNSYS0000187904",178188
"NHMSYS0020482513",183600
"NHMSYS0020482516",123905
"NBNSYS0000138491",97503
"NBNSYS0000028822",115622
"NBNSYS0100005844",6210
"NBNSYS0000028823",125383
"NBNSYS0000028824",169752
"NBNSYS0000028825",73226
"NBNSYS0000028827",205990
"NBNSYS0000028828",56894
"NHMSYS0020153630",6602
"NHMSYS0020153631",94465
"NBNSYS0000178408",134539
"NHMSYS0021056553",339009
"NBNSYS0000178410",229427
"NHMSYS0001499833",254244
"NHMSYS0001499834",76487
"NHMSYS0000364341",70548
"NHMSYS0001499836",254828
"NHMSYS0001499837",200451
"NBNSYS0000158094",51213
"NHMSYS0001499838",90910
"NHMSYS0001499839",16714
"BMSSYS0000018646",203379
"NHMSYS0020991142",316960
"NBNSYS0000019096",144849
"NBNSYS0000039802",112813
"NBNSYS0000039801",134206
"NBNSYS0000018238",133066
"NBNSYS0000039803",257504
"NBNSYS0000158101",227396
"NHMSYS0001499843",165384
"NBNSYS0000019100",185954
"NHMSYS0001499845",148675
"NHMSYS0001499846",39146
"NHMSYS0001499847",25573
"NHMSYS0020991144",317284
"BMSSYS0000018654",179051
"NHMSYS0001593912",68546
"NHMSYS0000322487",192860
"NHMSYS0021055557",337091
"NHMSYS0000079486",12211
"NBNSYS0100027413",42079
"NBNSYS0100005846",31695
"NBNSYS0100005847",26711
"NHMSYS0021057661",339294
"NHMSYS0020536242",153475
"NHMSYS0020536243",168455
"BMSSYS0000018655",151162
"BMSSYS0000018656",223133
"NHMSYS0001499850",234881
"NHMSYS0020706609",226154
"NHMSYS0020752486",290537
"NHMSYS0021057230",332278
"NHMSYS0000464486",251263
"NBNSYS0200003307",146661
"NBNSYS0000003713",92865
"NBNSYS0200003308",199747
"NHMSYS0021055432",339920
"NHMSYS0021055434",366029
"NHMSYS0000464489",215248
"NHMSYS0000464491",253367
"NBNSYS0000003646",66238
"NHMSYS0000464492",121176
"NHMSYS0000464493",192787
"NBNSYS0200003310",49696
"NHMSYS0000464494",242256
"NHMSYS0000464495",56115
"NHMSYS0001499852",93099
"NBNSYS0000019103",67174
"NHMSYS0021055603",342042
"NHMSYS0021055608",332340
"NBNSYS0000178412",226681
"NHMSYS0000548203",336491
"NHMSYS0000548204",340393
"NBNSYS0000161173",36166
"NBNSYS0000187908",17742
"NBNSYS0000187909",105773
"NHMSYS0021053478",335039
"NHMSYS0021053480",337428
"NBNSYS0000187910",215194
"NBNSYS0000178413",132323
"NHMSYS0001499856",47298
"NBNSYS0000020440",218263
"NBNSYS0000187911",56938
"NHMSYS0021049126",332527
"NHMSYS0001499857",223229
"NBNSYS0000017907",70281
"NHMSYS0020703509",227586
"NHMSYS0020703510",171413
"NHMSYS0020703511",122340
"NBNSYS0000161174",25451
"NHMSYS0000629751",51876
"NBNSYS0500000265",157907
"NHMSYS0001499866",52753
"NBNSYS0000015626",195181
"NBNSYS0000015627",39453
"NHMSYS0001499867",253707
"NBNSYS0000015629",206385
"NBNSYS0000015630",124940
"NBNSYS0000015631",192937
"NHMSYS0000310765",237459
"NBNSYS0000158108",171523
"NHMSYS0000310766",109027
"NBNSYS0000036432",146694
"NHMSYS0000310767",71875
"NHMSYS0000310768",212789
"NHMSYS0000310769",130530
"NHMSYS0000310770",107713
"NBNSYS0000036436",74479
"NHMSYS0000310771",162264
"NBNSYS0000036437",122237
"NBNSYS0000036429",97254
"NHMSYS0000607241",195757
"NHMSYS0000607242",149612
"NHMSYS0000607243",48726
"NHMSYS0000607244",117721
"NHMSYS0000607245",247476
"NHMSYS0000607246",223545
"NBNSYS0000161175",231318
"NHMSYS0000521193",245757
"NHMSYS0000504553",42791
"NHMSYS0000521198",256296
"NHMSYS0000504557",35314
"NHMSYS0020704025",116367
"NHMSYS0021052637",334069
"NHMSYS0000310773",225932
"NBNSYS0000158114",135898
"NBNSYS0000036308",111832
"NHMSYS0000310777",164409
"NHMSYS0000310778",234087
"NHMSYS0000310779",233575
"NHMSYS0020636843",90020
"NBNSYS0100005853",127606
"NHMSYS0000310784",66945
"NHMSYS0000310785",229530
"NBNSYS0100005854",106513
"NBNSYS0000036310",70783
"NHMSYS0000310786",135340
"NHMSYS0000310787",71566
"NBNSYS0100005855",23140
"NHMSYS0020636836",83077
"NBNSYS0000036313",199420
"NBNSYS0000036314",234488
"NBNSYS0000036317",223912
"NHMSYS0000841017",46489
"NHMSYS0000310796",153060
"NHMSYS0000310797",89540
"NBNSYS0100005856",235687
"NHMSYS0000310798",158292
"NBNSYS0100005857",95621
"NHMSYS0000310800",178405
"NHMSYS0001499869",68450
"BMSSYS0000018658",143329
"NHMSYS0020536245",144567
"BMSSYS0000018665",214806
"NHMSYS0001499877",190580
"NHMSYS0001499879",251975
"NHMSYS0020536246",205946
"BMSSYS0000018673",209264
"BMSSYS0000018677",58283
"BMSSYS0000018679",209347
"BMSSYS0000018683",152350
"BMSSYS0000018686",68954
"NHMSYS0020536247",54964
"NHMSYS0001499888",231165
"NHMSYS0001499889",180360
"BMSSYS0000018688",85156
"BMSSYS0000018689",184284
"NBNSYS0000161176",166404
"NHMSYS0020930527",287240
"NHMSYS0020732909",226734
"NHMSYS0020704990",160380
"NBNSYS0000158136",189249
"NBNSYS0000032161",30895
"NBNSYS0000032168",229058
"NHMSYS0020704991",91209
"NBNSYS0000032169",47067
"NBNSYS0000032170",38608
"NBNSYS0000032171",25140
"NBNSYS0000032172",81019
"NBNSYS0000032162",101837
"NBNSYS0000032173",75396
"NBNSYS0000032174",167559
"NBNSYS0000032175",131913
"NBNSYS0000032176",187606
"NBNSYS0000032177",52285
"NBNSYS0000032178",143679
"NBNSYS0000032179",200268
"NBNSYS0000032180",215085
"NBNSYS0000032163",168311
"NBNSYS0000032164",140684
"NBNSYS0000032181",137255
"NBNSYS0000032165",81395
"NBNSYS0000032182",195714
"NBNSYS0000032210",133439
"NBNSYS0000032183",111921
"NBNSYS0000032184",76308
"NBNSYS0000032185",24785
"NBNSYS0100005858",145461
"NBNSYS0000032186",61956
"NBNSYS0000032187",196802
"NBNSYS0000032188",18841
"NBNSYS0000032189",76401
"NBNSYS0000032190",9467
"NBNSYS0000032191",59020
"NBNSYS0000032192",113651
"NBNSYS0100005859",30105
"NBNSYS0000032193",204170
"NBNSYS0000032194",136499
"NBNSYS0000032195",228480
"NBNSYS0000032211",195615
"NBNSYS0000032196",30852
"NBNSYS0000032166",58160
"NBNSYS0000032197",149850
"NBNSYS0000032198",241553
"NBNSYS0000032199",43167
"NBNSYS0000032200",209333
"NBNSYS0000032201",6777
"NHMSYS0020732910",176364
"NBNSYS0000032202",202965
"NBNSYS0000032203",30372
"NBNSYS0000032204",42611
"NBNSYS0000032205",21124
"NBNSYS0000032206",67159
"NBNSYS0000032207",149565
"NBNSYS0000032208",111561
"NBNSYS0000032167",129351
"NBNSYS0000032209",170583
"NHMSYS0020153633",103341
"NHMSYS0020153634",34198
"NHMSYS0000901846",253202
"NBNSYS0000031014",246560
"NBNSYS0000138509",244224
"NBNSYS0000001997",127986
"NHMSYS0020705465",246905
"NBNSYS0000031798",202081
"NHMSYS0020705466",134622
"NBNSYS0000032290",96966
"NBNSYS0000032291",224144
"NBNSYS0000032286",30718
"NBNSYS0000032293",88597
"NHMSYS0021054255",339072
"NHMSYS0020930528",287293
"NHMSYS0020736490",177922
"NHMSYS0020930529",286954
"NHMSYS0020738396",166117
"NHMSYS0000530667",106780
"NHMSYS0000530668",161658
"NHMSYS0020303226",219404
"NHMSYS0001499898",87339
"NHMSYS0001499899",227142
"NHMSYS0000521203",21352
"NBNSYS0000006400",31451
"NHMSYS0001593913",15672
"NHMSYS0001593914",66104
"NHMSYS0001593915",84503
"NHMSYS0001593916",225059
"NHMSYS0001593917",38533
"NHMSYS0001593918",237897
"NHMSYS0020704026",179923
"NHMSYS0000464502",42119
"NBNSYS0000004294",197425
"NHMSYS0021048756",340658
"NHMSYS0000068871",20778
"NHMSYS0000607247",119453
"NHMSYS0000607248",60820
"NHMSYS0000607249",47036
"NHMSYS0000607250",240750
"NHMSYS0000607252",198879
"NHMSYS0000607253",81308
"NHMSYS0000524925",218598
"NHMSYS0000607254",166342
"NBNSYS0100016244",159758
"NHMSYS0000607255",168966
"NHMSYS0000607256",34002
"NHMSYS0000607257",168306
"NHMSYS0000607258",221004
"NHMSYS0000607259",238333
"NHMSYS0000607261",156302
"NHMSYS0000607262",166329
"NHMSYS0000607266",81121
"NHMSYS0000607269",63353
"NHMSYS0000607270",132940
"NHMSYS0000607271",136514
"NHMSYS0000607272",75305
"NHMSYS0000607273",227830
"NHMSYS0000607274",43552
"NHMSYS0000607275",77630
"NHMSYS0000607277",140087
"NHMSYS0000607278",128625
"NHMSYS0000607280",181697
"NHMSYS0000607281",121669
"NHMSYS0000607282",139569
"NHMSYS0000607283",22812
"NHMSYS0000607284",107310
"NHMSYS0000607285",237238
"NHMSYS0000607286",229120
"NHMSYS0000607287",109002
"NHMSYS0000607288",35020
"NHMSYS0000607289",52490
"NHMSYS0000607290",192888
"NHMSYS0000607291",212304
"NHMSYS0000607292",166048
"NHMSYS0000607293",33239
"NHMSYS0000607294",198190
"NHMSYS0000607295",9988
"NHMSYS0000607296",80840
"NHMSYS0000607297",199903
"NHMSYS0000607298",77368
"NHMSYS0000607300",181550
"NHMSYS0000607301",85198
"NHMSYS0000607302",100456
"NHMSYS0000607303",188372
"NBNSYS0100016280",106292
"NBNSYS0100016281",334568
"NHMSYS0000607307",174859
"NHMSYS0000607308",22789
"NHMSYS0000607309",69768
"NHMSYS0000607310",205661
"NHMSYS0000607311",77721
"NHMSYS0000607312",93137
"NHMSYS0000607313",228458
"NHMSYS0000607314",26569
"NHMSYS0020482519",72285
"NHMSYS0020482520",215570
"NHMSYS0020482521",119740
"NHMSYS0000375240",366952
"NHMSYS0000080227",366804
"NHMSYS0000375431",367472
"NHMSYS0020787695",288849
"NHMSYS0021060363",338131
"NBNSYS0000161178",87116
"NBNSYS0000161179",28921
"NHMSYS0001745719",167226
"NBNSYS0000187919",160154
"NBNSYS0000178414",50783
"NBNSYS0000178415",15867
"NHMSYS0020930530",289399
"NHMSYS0020732911",155836
"NBNSYS0000161180",8959
"NHMSYS0021053347",336493
"NHMSYS0021053348",332785
"NHMSYS0020153636",154963
"NBNSYS0000025280",256757
"NHMSYS0020420532",158809
"NHMSYS0001703765",22953
"NHMSYS0021053368",334517
"NBNSYS0000178416",94120
"NHMSYS0000901848",182129
"NBNSYS0000031701",197473
"NHMSYS0000464503",8987
"NHMSYS0000464504",203512
"NHMSYS0000521208",205719
"NBNSYS0100005860",241408
"NBNSYS0100005861",70608
"NBNSYS0100005862",53198
"NHMSYS0021057207",337421
"NHMSYS0020930531",290317
"NHMSYS0020752487",175864
"NHMSYS0000607315",30437
"NHMSYS0000607316",144863
"NHMSYS0021052908",339972
"NHMSYS0021053965",339871
"NHMSYS0021053982",339909
"NHMSYS0000464505",148579
"NBNSYS0200003313",153140
"NHMSYS0000464506",196548
"NHMSYS0021058024",338619
"NHMSYS0021058025",338857
"NHMSYS0021058608",335371
"NHMSYS0021058609",334370
"NBNSYS0000138523",16855
"NBNSYS0000029202",160111
"NBNSYS0100005863",143156
"NBNSYS0000029203",191227
"NBNSYS0000029204",29246
"NBNSYS0000029220",250090
"NBNSYS0000029205",73778
"NBNSYS0000029206",6939
"NHMSYS0000884248",288500
"NHMSYS0000884249",288069
"NHMSYS0020153639",40658
"NBNSYS0000025116",246510
"NHMSYS0020153641",61439
"NBNSYS0000025117",238819
"NBNSYS0000025118",39806
"NBNSYS0000025119",147152
"NBNSYS0000025120",164052
"NBNSYS0000025121",38806
"NHMSYS0020153644",243324
"NBNSYS0000025122",237837
"NBNSYS0000025123",188719
"NHMSYS0021053331",340045
"NHMSYS0001745724",142108
"NHMSYS0000335716",109076
"NHMSYS0001745729",163127
"NHMSYS0001720399",256579
"NBNSYS0000024221",144238
"NBNSYS0000024222",146605
"NHMSYS0021008113",317773
"NBNSYS0000024223",43129
